32	1361072296
32	1361072596
32	1361072896
32	1361073196
32	1361073496
32	1361073797
32	1361074096
31	1361074396
32	1361074696
32	1361074996
31	1361075296
32	1361075597
32	1361075897
32	1361076196
32	1361076496
31	1361076796
31	1361077097
33	1361077397
32	1361077696
31	1361077996
32	1361078296
32	1361078596
31	1361078897
31	1361079197
31	1361079497
32	1361079796
32	1361080096
32	1361080396
32	1361080697
33	1361080997
32	1361081297
32	1361081596
32	1361081896
31	1361082196
33	1361082497
32	1361082797
32	1361083097
32	1361083397
33	1361083696
31	1361083996
33	1361084297
32	1361084597
32	1361084897
32	1361085197
32	1361085497
31	1361085796
32	1361086097
32	1361086397
31	1361086697
30	1361086997
33	1361087297
32	1361087597
32	1361087897
32	1361088197
32	1361088497
33	1361088797
33	1361089097
32	1361089397
33	1361089697
32	1361089997
32	1361090297
31	1361090597
32	1361090897
33	1361091197
33	1361091497
32	1361091797
32	1361092097
32	1361092397
32	1361092698
33	1361092997
32	1361093297
32	1361093597
34	1361093897
32	1361094197
33	1361094497
32	1361094798
31	1361095097
31	1361095397
32	1361095697
32	1361095997
32	1361096297
32	1361096598
33	1361096898
32	1361097198
32	1361097497
33	1361097797
31	1361098097
31	1361098398
32	1361098698
32	1361098998
32	1361099298
31	1361099597
31	1361099897
31	1361100197
32	1361100498
31	1361100798
32	1361101098
32	1361101398
32	1361101697
32	1361101997
30	1361102297
31	1361102598
31	1361102898
33	1361103198
33	1361103498
31	1361103798
32	1361104097
33	1361104397
32	1361104698
32	1361104998
31	1361105298
32	1361105598
33	1361105898
32	1361106197
33	1361106498
32	1361106798
32	1361107098
32	1361107398
33	1361107698
33	1361107998
32	1361108298
32	1361108598
32	1361108898
31	1361109198
33	1361109498
32	1361109798
33	1361110099
33	1361110398
31	1361110698
32	1361110998
32	1361111298
32	1361111598
32	1361111898
33	1361112199
33	1361112498
32	1361112798
33	1361113098
32	1361113398
33	1361113698
33	1361113999
32	1361114299
33	1361114598
33	1361114898
32	1361115198
33	1361115498
32	1361115799
32	1361116099
32	1361116399
32	1361116698
32	1361116998
32	1361117298
32	1361117599
31	1361117899
31	1361118199
32	1361118498
31	1361118798
33	1361119098
32	1361119399
31	1361119699
32	1361119999
32	1361120299
30	1361120598
32	1361120898
31	1361121199
33	1361121499
31	1361121799
32	1361122099
31	1361122399
32	1361122698
32	1361122998
31	1361123299
31	1361123599
33	1361123899
32	1361124199
32	1361124499
32	1361124799
32	1361125099
32	1361125399
31	1361125699
33	1361125999
32	1361126299
31	1361126599
31	1361126899
32	1361127199
32	1361127499
31	1361127799
32	1361128099
32	1361128399
32	1361128699
31	1361128999
32	1361129300
32	1361129599
33	1361129899
32	1361130199
32	1361130499
31	1361130799
32	1361131100
31	1361131400
31	1361131699
31	1361131999
33	1361132299
32	1361132599
34	1361132899
32	1361133200
32	1361133500
32	1361133799
32	1361134099
32	1361134399
